stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding
9415,3145,Woolworth & 42nd SE,,41.24514,-95.97581,0,1
9414,1400,V.A. Medical Center,,41.2436589916067,-95.9742596412514,0,1
8503,1401,42nd & William NE,,41.246142,-95.9758,0,1
1151,1403,42nd & Pacific SE,,41.2486999927723,-95.9757993180176,0,1
203,1404,42nd & Marcy SE,,41.250932,-95.97579,0,1
8071,3147,42nd & Leavenworth NE,,41.2533368537961,-95.9757679822126,0,1
8099,2997,42nd & Emile NE,,41.254558,-95.97575,0,1
138,1407,42nd & Dewey SE,,41.2558383518099,-95.975748206985,0,1
7319,1408,Harney & 41st SW,,41.25722,-95.974794,0,1
6686,3149,40th & Farnam NE,,41.2582002213653,-95.9733562695309,0,1
5756,3150,40th & Dodge SE,,41.2595049775014,-95.9733146283776,0,1
3452,1411,40th & Davenport SE,,41.261047,-95.97331,0,1
3466,1412,40th & California SE,,41.2646623381734,-95.9729210973239,0,1
3472,1413,40th & Burt SE,,41.2668043886324,-95.9729286252478,0,1
8074,3152,40th & Cuming SE,,41.26781,-95.97293,0,1
3479,1415,40th & Nicholas SE,,41.2699357869224,-95.9729209222396,0,1
3509,2492,40th & Hamilton SE,,41.2714668415224,-95.9729179778547,0,1
3508,1416,Hamilton & 41st Ave NE,,41.2721583323424,-95.9748116260404,0,1
3504,1417,Hamilton & Military Ave NE,,41.2721634356692,-95.9770372955198,0,1
3506,1418,Military Ave & Seward SE,,41.2740035345319,-95.9779207144451,0,1
3216,1419,Military Ave & Decatur SE,,41.2760144894905,-95.978910081491,0,1
2417,1420,Military Ave & Patrick Ave MB,,41.2777346159529,-95.9796774558763,0,1
8221,1421,45th & Grant/Military Ave NE,,41.280115,-95.98053,0,1
8222,1422,45th & Lake SE,,41.281304,-95.98053,0,1
3225,1423,45th & Miami SE,,41.28306,-95.98053,0,1
3212,1424,45th & Binney SE,,41.285267,-95.98055,0,1
3235,1425,45th & Wirt SE,,41.286761,-95.98055,0,1
8076,3154,45th & Bedford SE,,41.288514,-95.98055,0,1
8505,1427,Bedford & 43rd SW,,41.2886807074708,-95.9777438073859,0,1
4144,3073,Bedford & 42nd SW,,41.28868,-95.975972,0,1
4147,1429,42nd & Pinkney SE,,41.2904143026462,-95.9757493670755,0,1
4149,1430,42nd & Pratt SE,,41.292261,-95.97574,0,1
8506,1431,42nd & Spaulding SE,,41.2940434045636,-95.9757971608054,0,1
8223,1432,42nd & Sprague SE,,41.2958478515461,-95.9757737340206,0,1
4156,1433,42nd & Paxton Bd NE,,41.2978982420382,-95.9757975811835,0,1
8077,3036,42nd & Ames SE,,41.2989026734258,-95.9757751357894,0,1
9378,1444,30th & Taylor NW,,41.2990421649483,-95.956547628866,0,1
9602,3253,North Omaha TC Bay 3,,41.297876,-95.958155,0,1
357,1974,Farnam & 20th NW,,41.2575720856629,-95.9429627186549,0,1
2627,2933,Farnam & 24th NW,,41.2575860925212,-95.9471493307632,0,1
380,1976,Farnam & 25th NW,,41.25761,-95.94848,0,1
401,1977,Farnam & 26th Ave NE,,41.25761,-95.950629,0,1
7215,1978,Farnam & 28th NE,,41.25762,-95.953039,0,1
6697,2994,Farnam & 30th NE,,41.2576772454764,-95.956551196317,0,1
6696,1980,Farnam & 31st Ave NE,,41.2577066651246,-95.9589532516014,0,1
181,1981,Farnam & 33rd NE,,41.25771,-95.961384,0,1
170,1982,Farnam & 34th NE,,41.25771,-95.962737,0,1
165,1983,Farnam & 35th Ave NW,,41.25774,-95.965709,0,1
149,1984,Farnam & 38th NE,,41.2577516282391,-95.9688960232606,0,1
87,2995,Farnam & 40th NW,,41.25777,-95.973669,0,1
8492,1338,42nd & Harney NW,,41.257414,-95.97575,0,1
140,1339,42nd & Dewey NW,,41.256193,-95.97575,0,1
104,1340,42nd & Emile NW,,41.254353,-95.97575,0,1
1989,3146,42nd & Leavenworth SW,,41.252001,-95.97579,0,1
8130,1342,42nd & Mayberry NW,,41.251049,-95.97579,0,1
111,1344,42nd & Pacific SW,,41.2485778058854,-95.9757965410429,0,1
9253,1345,42nd & Popleton SW,,41.246714,-95.9758,0,1
9419,3144,42nd & Woolworth SW,,41.244732,-95.97581,0,1
201,1349,42nd & Walnut NW,,41.243093,-95.97581,0,1
3264,3143,42nd & Center NW,,41.2418245870977,-95.9758319291206,0,1
211,1986,Center & 44th NW,,41.24154,-95.978331,0,1
6894,1987,Center & 45th NE,,41.24154,-95.980253,0,1
1339,1988,Center & 47th NE,,41.24155,-95.984065,0,1
1998,1989,Center & 48th NW,,41.24155,-95.985895,0,1
1345,1990,Center & 49th NE,,41.24155,-95.987722,0,1
1145,1991,Center & 50th NE,,41.2415297525773,-95.990015443299,0,1
1159,1992,Center & 51st NE,,41.2413465579399,-95.9921616566524,0,1
1355,1993,Center & 51st Ave NW,,41.2411098360656,-95.9942531967213,0,1
1211,1994,Center & 55th NE,,41.239095732,-95.997827276,0,1
1220,1995,Center & 56th NE,,41.2379430742358,-95.9997819432314,0,1
1891,1996,Center & 58th NE,,41.23786,-96.002621,0,1
7419,1997,Center & 60th NE,,41.23787,-96.004522,0,1
1229,1998,Center & 61st Ave NE,,41.2378910282688,-96.0070096925493,0,1
1915,1999,Center & 63rd NE,,41.23789,-96.00934,0,1
1333,2000,Center & 64th Ave NE,,41.2378813815153,-96.0118557275658,0,1
8725,2001,Center & 67th NE,,41.2378800322027,-96.0137676908544,0,1
8726,2002,Mercy Rd & 67th NW,,41.2387953176345,-96.0148853912229,0,1
8678,2010,Mercy Rd & 75th NE,,41.2378541733414,-96.0283230992138,0,1
8679,2011,Mercy Rd Entrance NE,,41.23785,-96.031648,0,1
1913,2012,78th & W Center NW,,41.2344746891931,-96.0335224051642,0,1
1238,2013,W Center & 80th NE,,41.2343305581869,-96.0362958930551,0,1
1234,2711,W Center & 80th Ave NE,,41.23434,-96.038534,0,1
1400,2996,W Center & 84th NE,,41.23434,-96.042893,0,1
8561,2015,W Center & Canfield Plz NW,,41.23433,-96.046244,0,1
6630,2016,W Center & 87th NE,,41.23433,-96.048389,0,1
530,2017,W Center & 88th NW,,41.2343135758853,-96.0514446568297,0,1
3484,2018,W Center & 90th NW,,41.234220832,-96.054250424,0,1
8728,2019,W Center & Big Papio Trail NW,,41.2338662828393,-96.0563887427457,0,1
8729,2020,W Center & Paddock NE,,41.2336206595132,-96.0578619769694,0,1
6626,2021,W Center & 96th NE,,41.2337777480397,-96.0618453957135,0,1
6625,2022,W Center & 97th Ave NE,,41.2341703740831,-96.0640824938875,0,1
462,2023,W Center & 99th Ave NE,,41.234315773264,-96.0673055701464,0,1
457,2024,W Center & 100th NW,,41.23429,-96.070034,0,1
454,2025,W Center & 102nd NE,,41.2343,-96.072142,0,1
3414,2026,W Center & 105th NE,,41.2343,-96.074367,0,1
6647,2027,W Center & 105th Ave NE,,41.2342885056243,-96.0773441136079,0,1
523,2028,W Center & 107th NW,,41.23427,-96.079439,0,1
519,2029,W Center & 108th NE,,41.2342763846684,-96.0812113881111,0,1
361,3098,W Center & 114th NW,,41.2341755372598,-96.0916667680098,0,1
508,2031,W Center & Westwood Ln NW,,41.2341572878696,-96.0932796825662,0,1
410,2032,W Center & 117th NE,,41.2341344630665,-96.0956486592093,0,1
6616,2033,W Center & 119th NE,,41.234112368503,-96.0981456504806,0,1
325,2034,W Center & 120th NW,,41.2341,-96.101298,0,1
8730,2035,W Center & 122nd Ave NE,,41.2341012484076,-96.104244955414,0,1
433,2036,W Center & 124th NE,,41.2341,-96.107163,0,1
430,2037,W Center & 129th Ave NE,,41.2341039725954,-96.1143376716819,0,1
356,2039,W Center & 132nd NW,,41.2341452902927,-96.1204446469966,0,1
399,2040,W Center & 135th Ave NE,,41.2340840487985,-96.1243294624769,0,1
377,2041,W Center & 138th NW,,41.2340553384679,-96.1280084150708,0,1
351,2042,143rd Plz & OakView Dr NW,,41.2329539259797,-96.1338188563135,0,1
7023,2043,Oakview Park & Ride NW,,41.23181776,-96.13630032,0,1
317,2044,Oak View Mall,,41.229978,-96.135684,0,1
390,3285,Park Ave & Farnam NE,,41.2581071219752,-95.9558578057643,0,1
9672,3286,Park Ave & Dodge SE,,41.2596418003823,-95.9558581814512,0,1
7760,3097,Dodge & 30th NE,,41.2603577796381,-95.9565566429864,0,1
5973,1625,30th & Chicago SE,,41.262436,-95.95653,0,1
6718,1627,30th & Webster Plz SE,,41.2656345425612,-95.956525382699,0,1
3125,2968,30th & Cuming NE,,41.2683965209387,-95.9565151035435,0,1
3118,1629,30th & Myrtle SE,,41.2704863485897,-95.9566202815644,0,1
2358,1630,30th & Hamilton SE,,41.271555,-95.95662,0,1
9384,1631,30th & Seward SE,,41.273122,-95.95662,0,1
9383,1633,30th & Decatur SE,,41.275482,-95.95659,0,1
6731,1634,30th & Patrick NE,,41.2786099360637,-95.9565964375165,0,1
6733,1635,30th & Grant SE,,41.279897,-95.95658,0,1
3435,1636,30th & Lake SE,,41.281348,-95.95657,0,1
6736,1637,30th & Miami SE,,41.2831824215282,-95.9565640779792,0,1
6739,1638,30th & Binney SE,,41.285875,-95.95658,0,1
2091,1639,30th & Spencer SE,,41.287721,-95.95658,0,1
6744,1641,30th & Pinkney SE,,41.2904488731074,-95.9565789004969,0,1
6746,1642,30th & Pratt SE,,41.2922530488568,-95.956561514553,0,1
6748,1643,30th & Spaulding NE,,41.2943158569688,-95.9565774120319,0,1
9651,1644,30th & Sprague SE,,41.295843,-95.95657,0,1
9601,3252,North Omaha TC Bay 2,,41.2978439014316,-95.9583493502364,0,1
4351,1645,30th & Meredith NE,,41.3007177106938,-95.9565328803569,0,1
4358,1646,30th & Larimore NE,,41.302608,-95.95654,0,1
2175,1647,30th & Fort NE,,41.306945,-95.95657,0,1
9385,1648,30th & Ellison NE,,41.309852,-95.95656,0,1
2197,1649,30th & Laurel SE,,41.3120323212952,-95.9565503425337,0,1
2208,1650,30th & Kansas SE,,41.313835,-95.95656,0,1
2217,1651,30th & Curtis NE,,41.3158673748367,-95.9565589765636,0,1
2221,1652,30th & Redick SE,,41.317349,-95.95655,0,1
6795,1653,30th & Newport SE,,41.319042,-95.95655,0,1
2392,1654,30th & Ida NE,,41.321726,-95.95654,0,1
2382,1655,30th & Vane SE,,41.3228273827533,-95.9566305718608,0,1
8843,2969,30th & Martin SE,,41.3242602101728,-95.957033609405,0,1
3430,1657,30th & Scott SE,,41.3263094564699,-95.9576021509048,0,1
9387,1659,30th & Potter SE,,41.3286732585635,-95.9582633127072,0,1
9388,1660,30th & King SE,,41.3312464235669,-95.9589883598726,0,1
5804,1661,30th & Young SE,,41.3333534043998,-95.959579720337,0,1
5899,1662,30th & Grebe SE,,41.3342483773585,-95.9598266792453,0,1
6805,1663,30th & State SE,,41.3360890265532,-95.9603270917572,0,1
6782,1664,30th & Tucker SE,,41.3379396846154,-95.9608608230769,0,1
5817,1665,30th & Clay SE,,41.3388009676592,-95.9611013125458,0,1
6775,1666,30th & Bondesson NE,,41.3404830072993,-95.961584729927,0,1
5818,1667,30th Ave & McKinley SE,,41.3428725476673,-95.9635573955375,0,1
8760,2003,Mercy Rd & 67th SW,,41.2388014701632,-96.0148627037731,0,1
1921,2089,Center & 64th Ave SW,,41.23785,-96.01224,0,1
1912,2090,Center & 63rd SW,,41.23789,-96.009768,0,1
1233,2091,Center & 61st Ave SW,,41.23789,-96.007257,0,1
1224,2092,Center & 60th SW,,41.2378763252575,-96.0050124981866,0,1
6120,2093,Center & 58th SW,,41.2378612565292,-96.0028304178668,0,1
1889,2094,Center & 56th SW,,41.2379210940828,-96.0000017142011,0,1
9367,2095,Center & 55th SW,,41.2386719114967,-95.9984605518438,0,1
1877,2096,Center & 52nd SE,,41.2410552846154,-95.9944706230769,0,1
6071,2097,Center & 51st (Saddle Creek) SE,,41.2413162145923,-95.9924929012876,0,1
1149,2098,Center & 50th SW,,41.2414992982683,-95.9904867014733,0,1
273,2099,Center & 49th SW,,41.24155,-95.987989,0,1
1341,2100,Center & 48th SW,,41.24155,-95.985636,0,1
246,2101,Center & 47th SW,,41.24155,-95.984414,0,1
6382,2102,Center & 45th SW,,41.24154,-95.980779,0,1
1239,2103,Center & 44th SW,,41.24154,-95.97837,0,1
4322,3172,42nd & Farnam SE,,41.2577884993145,-95.9756892222392,0,1
9230,3183,Farnam & 40th SW,,41.25777,-95.973552,0,1
9231,2106,Farnam & 38th SE,,41.25775,-95.969193,0,1
99,2107,Farnam & 36th SW,,41.2577458789809,-95.966304611465,0,1
8242,2108,Farnam & 34th SW,,41.2577211659298,-95.9636122876463,0,1
8762,2109,Farnam & 33rd SW,,41.25771,-95.961767,0,1
8243,2110,Farnam & 32nd Ave SW,,41.25771,-95.960109,0,1
152,2111,Farnam & Turner Blvd SW,,41.2576702835052,-95.9580187371134,0,1
4669,3203,17th at Dodge NW,,41.2598737451226,-95.9384319975012,0,1
1619,1780,16th & Howard NW,,41.255637,-95.93718,0,1
9519,1781,16th & Jackson NW,,41.254591,-95.93718,0,1
3145,2962,16th & Leavenworth NW,,41.2525552655406,-95.9372068702582,0,1
2832,1783,16th & Pierce SW,,41.2475766392736,-95.9372676348504,0,1
2748,1784,16th & William NW,,41.2457976988298,-95.9372963274382,0,1
9520,1785,16th & Pine NW,,41.244461,-95.9373,0,1
2767,1786,16th & Center NW,,41.24154,-95.93732,0,1
9521,1787,16th & Dorcas SW,,41.23934,-95.93734,0,1
2779,1788,16th & Martha NW,,41.23836,-95.93734,0,1
2862,1789,16th & Castelar SW,,41.2368518244939,-95.9373214695918,0,1
2544,1790,16th & Vinton NW,,41.2345621605127,-95.9373596306581,0,1
3171,1791,Vinton & 18th NE,,41.2336511052072,-95.939415794899,0,1
2584,1792,Vinton & 19th NW,,41.2321868,-95.9410756,0,1
2592,1793,Vinton & 20th NE,,41.2309850482759,-95.9420221793104,0,1
2597,1794,Vinton & 21st NE,,41.2293731676301,-95.9440005895954,0,1
2646,1795,Vinton & 23rd St NE,,41.2293870311815,-95.9454757004888,0,1
9644,2963,Vinton & 24th NE,,41.2294342458599,-95.9468888840764,0,1
9261,1797,Vinton & 25th NE,,41.2294549140694,-95.9477136760884,0,1
9262,1798,Vinton & Hanscom Blvd NE,,41.2294808078752,-95.9575808129632,0,1
3270,1799,Vinton & 32nd Ave NE,,41.229522,-95.960236,0,1
3427,1777,Sprague & J. Creighton Blvd NE,,41.2958808315364,-95.9588237358551,0,1
3921,2200,Paxton Blvd & 31st Ave NW,,41.2970307269155,-95.9596651984283,0,1
4290,2201,Paxton Blvd & 33rd NW,,41.29709,-95.96164,0,1
4200,2202,Paxton Blvd & 34th Ave,,41.2965197746854,-95.9636063368872,0,1
8885,2203,Paxton Blvd & 36th St NE,,41.2961,-95.966018,0,1
4155,2208,Pratt & 39th NE,,41.2922688550653,-95.9708818763855,0,1
4154,2209,Pratt & 40th St NE,,41.29227,-95.972052,0,1
9105,2210,40th & Pinkney NW,,41.2905799880364,-95.9721172582575,0,1
9106,3137,40th & Bedford Ave NW,,41.2887507134728,-95.9721390722589,0,1
3537,2212,40th & Wirt NW,,41.286494,-95.97229,0,1
3531,2213,40th & Maple NW,,41.2848878580517,-95.9722812202507,0,1
3525,2214,40th & Miami NW,,41.283229568744,-95.9722879119914,0,1
8888,2215,40th & Lake NW,,41.281563,-95.97227,0,1
3516,2216,Lake & Grant SW,,41.2813923704989,-95.9707162160521,0,1
405,2217,Lake & 37th SW,,41.2813912475539,-95.9684419667544,0,1
3552,2218,Lake & 36th SW,,41.28139,-95.96622,0,1
8889,2219,Lake & 35th SW,,41.2814081821368,-95.9649802930469,0,1
3555,2220,Lake & 34th Ave SE,,41.28142,-95.963619,0,1
3553,2221,33rd Ave & Lake SW,,41.2812649255447,-95.9624210549282,0,1
3544,2222,33rd Ave & Grant NW,,41.2793488989637,-95.9624058160622,0,1
9518,1155,33rd Ave & 33rd St SW,,41.2778617613734,-95.9616678377682,0,1
3700,2224,33rd & Parker NW,,41.276588,-95.9615,0,1
3520,2225,33rd & Decatur NW,,41.275772,-95.9615,0,1
3526,2226,33rd & Seward NW,,41.2738576424117,-95.9614950852391,0,1
3695,2227,33rd & Hamilton NW,,41.2724827573884,-95.9614952006985,0,1
3538,2228,33rd & Myrtle Ave NW,,41.2706604298555,-95.9614726609604,0,1
3595,2229,33rd & Lincoln Blvd NW,,41.268852,-95.96147,0,1
8890,3136,33rd & Burt NW,,41.267062,-95.9615,0,1
3583,2231,33rd & California NW,,41.265007,-95.9615,0,1
3586,2232,California & 32nd SW,,41.2647691752369,-95.9599860859105,0,1
9669,3288,31st & Dewey NW,,41.2561819555776,-95.9578971569441,0,1
9670,3289,31st & St Marys Ave NW,,41.2530852518812,-95.9578917597803,0,1
3368,1834,Park Ave & Mason NW,,41.2508013296188,-95.9558387377962,0,1
3269,1835,Park Ave & Pacific NW,,41.2489569288591,-95.9557589063303,0,1
3251,1836,Park Ave & Poppleton Ave NW,,41.24704,-95.95575,0,1
3248,1837,Park Ave & Woolworth Ave SW,,41.2449882881037,-95.9557958326872,0,1
3350,1838,Park Ave & Hickory NW,,41.243529,-95.95579,0,1
3336,1839,Park Ave & Shirley SW,,41.2411159422745,-95.9557515941987,0,1
3334,1840,Park Ave & Ed Creighton Ave NW,,41.239686829218,-95.9557720452969,0,1
2974,1841,Ed Creighton & 31st NW,,41.23915,-95.958072,0,1
3328,1843,32nd Ave & Martha NW,,41.2379245640414,-95.9603512855869,0,1
2985,1844,32nd Ave & Arbor NW,,41.2366596244628,-95.9602851977981,0,1
2990,1845,32nd Ave & Wright NW,,41.2338382857813,-95.9603331594948,0,1
189,1846,32nd Ave & Frederick NW,,41.231424645106,-95.9604090594988,0,1
8877,1847,32nd Ave & Vinton NW,,41.22966,-95.960435,0,1
9604,3255,North Omaha TC Bay 5,,41.2979658900683,-95.9576465315169,0,1
5619,1154,42nd & Fowler Ave NE,,41.301628875588,-95.9757625750069,0,1
5621,3131,42nd & Grand Ave SE,,41.303038,-95.97577,0,1
4103,1156,42nd & Browne NE,,41.3050093420429,-95.9757730807601,0,1
5623,1157,42nd & Fontenelle Blvd SE,,41.3071433105833,-95.9757765697186,0,1
4130,3130,42nd & Redman Ave SE,,41.3093311902426,-95.9757730878049,0,1
1849,1160,42nd & Himebaugh Ave SE,,41.3109692753896,-95.9757756679263,0,1
5628,1161,42nd & Laurel Ave NE,,41.3122435898003,-95.9757717895856,0,1
1861,1162,42nd & Kansas Ave SE,,41.31385,-95.97578,0,1
4223,3129,42nd & Curtis Ave SE,,41.3155156017183,-95.9757823494056,0,1
3829,1164,44th & Curtis Ave NE,,41.315700997885,-95.9781172601454,0,1
3834,1165,45th & Curtis Ave NE,,41.3157375847214,-95.980457498564,0,1
4125,1166,46th Ave & Curtis Ave NE,,41.31575,-95.982406,0,1
4119,1167,48th & Curtis Ave NE,,41.31576,-95.985228,0,1
5635,1168,49th & Curtis Ave NE,,41.3157317058301,-95.9876420627444,0,1
9561,1169,49th Ave & Curtis Ave NE,,41.3157581132503,-95.9893068576844,0,1
3853,1170,51st & Curtis Ave NE,,41.315750560007,-95.9923458378135,0,1
4045,1171,53rd & Sorensen Pkwy NW,,41.3167196735751,-95.9962994404145,0,1
5704,1172,56th & Sorensen Pkwy NW,,41.3177035953664,-96.0007583791762,0,1
3871,1173,60th & Sorensen Pkwy NW,,41.317663326644,-96.005440802722,0,1
980,1174,62nd Ave & Sorensen Pkwy NE,,41.31766,-96.007223,0,1
6173,1175,Roncalli High & Sorensen Pkwy NE,,41.31766,-96.00945,0,1
776,1176,65th & Sorensen Pkwy NE,,41.31766,-96.012116,0,1
3920,1177,66th & Sorensen Pkwy NE,,41.31766,-96.014021,0,1
901,1178,Newport Ave & Sorensen Pkwy NE,,41.318389,-96.01699,0,1
9282,1179,67th Plz & Newport SE,,41.3192960275352,-96.0172488045668,0,1
9422,1180,68th Plz & Newport (Immanuel) NW,,41.3202142673267,-96.0189226732673,0,1
8529,1181,Newport Ave & Immanuel Hospital NW,,41.32024,-96.020538,0,1
8530,1071,Entrance A & Newport Ave NE,,41.32019,-96.021908,0,1
3894,1183,72nd & Redick Plz SW,,41.316929,-96.02396,0,1
2352,1184,72nd & Crown Point Center SB,,41.315642,-96.02396,0,1
3892,1185,72nd & Crown Point Ave SW,,41.312164,-96.02392,0,1
3997,1186,72nd & Hartman Ave NW,,41.310421,-96.02392,0,1
7835,1187,72nd & Marian High Rd NW,,41.3033,-96.02391,0,1
9423,1188,72nd & Home Depot Exit SW,,41.301861,-96.02391,0,1
8008,3351,78th & Military Ave NE,,41.30276,-96.0334,0,1
9637,3352,78th & Jaynes,,41.3086020346609,-96.0333811141859,0,1
5593,1199,78th & Crown Point Ave NW,,41.31276,-96.033689,0,1
3975,1200,79th & Crown Point Ave NE,,41.3127429052914,-96.0358475126603,0,1
5596,1201,Crown Point & NW High E Entrance NW,,41.31273,-96.040125,0,1
3872,1202,Crown Point & NW High W Entrance NE,,41.3125357182109,-96.0426811552716,0,1
5598,1203,Crown Point Ave & Wenninghoff Rd NE,,41.3110885273159,-96.0459487078385,0,1
3865,1204,Blair High Rd & Military Rd NW,,41.3106926,-96.0488048,0,1
3862,1205,89th & Military Ave NE,,41.3104964297447,-96.0507348017758,0,1
3860,1206,90th & Plaza North NW,,41.3097363896486,-96.0526947382624,0,1
3854,3128,90th & Fort NW,,41.307002,-96.0527,0,1
3852,1208,90th & Browne NW,,41.3044394220196,-96.0527090733945,0,1
4117,1209,90th & Larimore Ave NW,,41.302603397412,-96.0527033345656,0,1
3848,1210,90th & Tomahawk Blvd NW,,41.300361,-96.0527,0,1
4123,1211,90th & Taylor NW,,41.298534,-96.05271,0,1
4126,1212,90th & Sprague NW,,41.295666,-96.0527,0,1
3833,1213,90th & Spaulding NW,,41.2938831398874,-96.0528497574708,0,1
3832,1214,90th & Maplewood Blvd SW,,41.2908256716701,-96.0531952757974,0,1
3840,1215,90th & Bedford Ave NW,,41.2891495065571,-96.0528547190356,0,1
8538,1216,90th & Shopping Ctr MB,,41.287042,-96.05269,0,1
4276,3090,90th & Maple SW,,41.28444,-96.0527,0,1
1853,1490,90th & Ohio NW,,41.282021,-96.0527,0,1
1851,1491,90th & Grant NW,,41.279852,-96.05271,0,1
830,1492,90th & Blondo NW,,41.278144,-96.05271,0,1
1840,1493,90th & Parker NW,,41.2770452427303,-96.0527021834333,0,1
4211,1494,90th & Franklin NW,,41.275245,-96.05269,0,1
1833,1495,90th & Meadow Dr NW,,41.272772,-96.05267,0,1
4207,1496,90th & Western Ave NW,,41.27072044331,-96.0526629580871,0,1
1790,1497,90th & Cuming MB,,41.268923,-96.05265,0,1
5045,1498,90th & Burt NW,,41.26698,-96.053008,0,1
1780,1499,91st Plz & Burt NW,,41.2669857952982,-96.055213229647,0,1
4161,1500,93rd & Burt NE,,41.266992424918,-96.0571822859016,0,1
9562,1501,94th & Burt NW,,41.2669528411498,-96.060498838124,0,1
1682,1502,96th & Burt NE,,41.2669252264873,-96.0619478394206,0,1
8484,1503,96th & 800 Block SE,,41.2684286054018,-96.0621670554311,0,1
1684,1504,96th & Nicholas NW,,41.2695804756715,-96.0626584966967,0,1
5614,1505,97th Plz & Nicholas NW,,41.2695548606557,-96.0646565327869,0,1
1403,1218,98th & Westroads Entr 8 NW,,41.266264438993,-96.0652004919007,0,1
9625,3271,Westroads TC Bay 3,,41.2684974156171,-96.0713908161209,0,1
590,3249,42nd & Ames Ave SW,,41.2988586395486,-95.9757761197866,0,1
2129,1310,42nd & Paxton Bd SW,,41.2973998296793,-95.9757947724104,0,1
8216,1311,42nd & Sprague NW,,41.2961476797418,-95.9757736687597,0,1
8489,1312,42nd & Spaulding NW,,41.2941970790325,-95.9758007291199,0,1
3579,1313,42nd & Pratt NW,,41.2923906075166,-95.9757429707382,0,1
3601,1314,42nd & Pinkney NW,,41.2905964836664,-95.9757485626856,0,1
8217,3155,42nd & Bedford NW,,41.2887386302828,-95.9757493557112,0,1
3217,1319,45th & Wirt NW,,41.286967,-95.98055,0,1
6891,1320,45th & Maple NW,,41.285112,-95.98055,0,1
3222,1321,45th & Miami NW,,41.283193,-95.98053,0,1
3988,1322,45th & Lake NW,,41.281443,-95.98053,0,1
8218,1323,45th & Grant NW,,41.279918,-95.98053,0,1
8507,1324,Military Ave & Burdette SW,,41.2785080019815,-95.980042172391,0,1
3215,1325,Military Ave & Decatur NW,,41.2763607805937,-95.9790676973208,0,1
3495,1326,Military Ave & Seward NW,,41.2742389634707,-95.9780774465944,0,1
3230,1327,Military Ave & Hamilton NW,,41.272431288322,-95.9772326678832,0,1
3234,1328,Hamilton & 41st SW,,41.2721550380499,-95.9746765600475,0,1
3199,1329,Hamilton & 40th SW,,41.27215,-95.973083,0,1
3478,1330,40th & Nicholas NW,,41.270107,-95.97292,0,1
1104,3153,40th & Cuming NW,,41.268289,-95.97293,0,1
3471,1332,40th & Burt SW,,41.266698405484,-95.9729266982815,0,1
3465,1333,40th & California NW,,41.264792,-95.97292,0,1
3453,1335,40th & Davenport NW,,41.26156,-95.973,0,1
2126,3151,40th & Dodge NW,,41.259801,-95.97331,0,1
9629,3148,40th at Farnam NW,,41.2579398376483,-95.9733645796495,0,1
3279,1351,42nd & Frances NW,,41.2404352778885,-95.9758291055578,0,1
3260,1352,42nd & Marinda NW,,41.238552,-95.97582,0,1
5559,1353,42nd & Castelar SW,,41.236975,-95.97583,0,1
3254,1354,42nd & Bancroft NW,,41.2343327416966,-95.9758398375593,0,1
2713,1355,42nd & Frederick NW,,41.2319376551695,-95.9758492755771,0,1
3246,1356,42nd & Vinton NW,,41.22946,-95.97584,0,1
1373,1357,42nd & Grover NW,,41.2270885360122,-95.9758492496948,0,1
2705,1358,42nd & D St NW,,41.2215744386694,-95.9758475987526,0,1
2710,1359,42nd & F St NW,,41.219869,-95.97586,0,1
2707,1360,42nd & Dayton SW,,41.2178035678833,-95.9760195883212,0,1
8493,1361,42nd & Hillsdale SW,,41.2161640683244,-95.976154342875,0,1
2700,1362,42nd & J St NW,,41.214557764707,-95.9762510588235,0,1
2521,2936,L St & 42nd SE,,41.21262,-95.97572,0,1
1435,1365,L St & 39th SW,,41.2126178358077,-95.9719255982715,0,1
2199,1366,L St 36th SE,,41.21225,-95.965947,0,1
2566,1368,33rd St & L SW,,41.2116199379256,-95.9626069530659,0,1
8146,1369,Babe Gomez & 33rd SE,,41.210620268592,-95.9618924844765,0,1
2820,1370,Babe Gomez Ave & B. Gomez Cir SW,,41.2102124447334,-95.9598484265279,0,1
9365,1371,Babe Gomez Ave & MCC Exit SW,,41.2093863598972,-95.9578773881748,0,1
9697,3367,Nicholas St & 13th NW,,41.269992,-95.933472,0,1
9698,3368,14th & Cuming NW,,41.2681727039171,-95.9344656370309,0,1
9677,3295,14th & Mike Fahey NW,,41.2659864809975,-95.9344949489311,0,1
9127,2294,14th & California SW,,41.264138,-95.934583,0,1
9760,3680,Howard St & 14th SW,,41.2554806750488,-95.9346377563458,0,1
9751,3682,14th & Jones SW,,41.253198,-95.93456,0,1
9752,3683,Leavenworth & 13th SW,,41.25233,-95.93332,0,1
686,2575,13th & Pacific NW,,41.2492961194584,-95.9332761367568,0,1
4892,2576,13th & Pierce NW,,41.2482045327051,-95.9332878644316,0,1
4880,2577,13th & William NW,,41.2457305328389,-95.933299436057,0,1
1919,2578,13th & Hickory NW,,41.243055,-95.93331,0,1
9467,2579,13th & Center SW,,41.241449,-95.93332,0,1
1991,2580,13th & Dorcas St NW,,41.239628,-95.93332,0,1
941,2581,13th & Martha NW,,41.2383193910032,-95.9333368581315,0,1
4833,2582,13th & Castelar NW,,41.237113,-95.93334,0,1
1969,2583,13th & Vinton NW,,41.235111,-95.93333,0,1
