route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
5292,22cfb915-10dc-499d-a2ed-75087f529359,f67a3cad-e511-40a0-91e5-1c024518bbae,7ab8f22e-bf3d-4f50-9ff1-3a825f7df3b2,To Downtown,1,5377f77e-4a49-4235-9eb9-caae84f21f58
5299,22cfb915-10dc-499d-a2ed-75087f529359,6fe77d1f-f53a-4b7d-9f0e-8f9de1c9a870,d495ff52-60e3-4821-92f9-578e85b6572b,to Aksarben Transit Center via Ames & 72nd,0,1ec2423a-bf93-4b19-9dd5-7d3c6ab578fc
5307,22cfb915-10dc-499d-a2ed-75087f529359,43919a25-1aa1-46cc-9b8f-bc178b16dd90,ac368c5c-0add-4fd7-b066-09ad0b10bcb8,Westroads Transit Center,0,53b856a3-8af9-4c6b-9085-2083ff59a489
5301,28888329-2b26-4dea-b53e-2c7349386310,9465f51c-401e-4cb4-9ae9-0b892ce43c9d,2071a49f-6669-4abe-957e-925fb79338f6,30th & Harrison,1,a935b678-c68b-440f-8794-d9bc88072b2d
5299,28888329-2b26-4dea-b53e-2c7349386310,bd6e12ff-fe02-45ce-9f12-e5dd44703d54,4738f16c-e3fa-449e-9573-68346295e325,Downtown,1,df32a378-9c8d-40dd-93cf-3f91507e2548
5302,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,2bf625fd-b208-4047-8708-d39ac869e9ef,668e8529-7d00-465e-aa5f-c4aeb4f1b623,,0,15539083-cebb-413e-b325-54bd5d714619
5297,28888329-2b26-4dea-b53e-2c7349386310,b3dc9507-e7f5-4db7-9c13-756b19ce7815,2bb093e3-6186-4f24-9597-90e19a935e68,Westroads Transit Center,0,1c6ae0f1-d2c0-42bc-b5ff-b99057c0f32c
5292,28888329-2b26-4dea-b53e-2c7349386310,e4281af6-4fc8-4a7b-a820-a3d70745cd4c,7ab8f22e-bf3d-4f50-9ff1-3a825f7df3b2,To Downtown,1,fbf51d54-ad55-4d81-ad51-a56e33d423ab
5294,28888329-2b26-4dea-b53e-2c7349386310,99464996-c91d-4340-b16c-364c9ffcd60a,d1094d3d-6439-4eed-a1bc-20a3adf3a8e6,Downtown,1,ade021ab-ddb7-4d65-ba66-f1b854f74f6b
5301,22cfb915-10dc-499d-a2ed-75087f529359,64101b6c-8cbd-4d50-b485-af29f73d04d4,a8ce40dd-0c44-4ca0-b4de-891e9f38bb22,North Omaha Transit Center,0,3ff72e1c-119c-4247-afa8-70e9970f2528
5299,28888329-2b26-4dea-b53e-2c7349386310,0ede8c2f-2a9f-40f1-8a8f-cdddf3626aab,d495ff52-60e3-4821-92f9-578e85b6572b,to Aksarben Transit Center via Ames & 72nd,0,08c7ae74-f628-4d8f-be50-8bb21ab6cc59
5313,22cfb915-10dc-499d-a2ed-75087f529359,c37b7d9e-2070-4149-ae76-508c4823701d,20e3d95d-5628-4b60-a429-6e5ce7afe74e,72nd & Cass,0,b65701b9-9653-4b43-9c03-838a9f9a4c56
5304,22cfb915-10dc-499d-a2ed-75087f529359,31743718-fdba-40d4-a419-2e4d2d84d756,67a9dfc3-3ed5-4c5c-9ab6-1fcb33090ce0,,1,051708af-ca8e-4247-af3e-06a4b824ebca
5292,22cfb915-10dc-499d-a2ed-75087f529359,8847904b-92cd-4ee6-ac8e-b5c770f0bbc9,1c8d49c4-9679-4ac6-a05d-3d0c187f7fdf,To Westroads Transit Center,0,05de4b81-e86b-4122-8c90-31fe57372d89
5292,22cfb915-10dc-499d-a2ed-75087f529359,5d364788-04e1-47c9-acc9-f5e5e9c2f140,1c8d49c4-9679-4ac6-a05d-3d0c187f7fdf,To Westroads Transit Center,0,dc8de752-5b3a-4dd1-92ff-f7802b9ebc64
5301,28888329-2b26-4dea-b53e-2c7349386310,cd259e51-b074-4151-b257-81de33bf36da,2071a49f-6669-4abe-957e-925fb79338f6,30th & Harrison,1,fb8b912a-ae6f-4c35-bbb5-89de88d0ed71
5303,22cfb915-10dc-499d-a2ed-75087f529359,1d380237-e043-46c2-b444-f6082454b15e,3ce5036d-beeb-4f4e-ab1d-7ce87f5cd9c8,North Omaha Transit Center,0,728a8f2b-50df-4a5d-8d6e-bf469d344d98
5298,22cfb915-10dc-499d-a2ed-75087f529359,28f80dfc-5a9f-4bd8-ac36-b7b171a1b9fe,a697b61b-7617-48fe-ab76-dd30176a450f,Oakview Mall,0,d2aeb47a-e5fb-480f-8ffc-3367174f53dc
5304,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,d0b77e0d-38fd-4808-b697-ccb465084d66,f88c4da9-4097-42de-b96a-4f52c10380e6,,0,16c01dbe-f078-4761-96da-5abd87a900a4
5298,28888329-2b26-4dea-b53e-2c7349386310,3483c8b0-33aa-4a8a-bef2-23cb023a854a,fa5b508c-d2ae-4a9f-927d-7ea632140643,Downtown,1,fbf72f90-30b2-447c-b57e-191269575622
5306,22cfb915-10dc-499d-a2ed-75087f529359,3ac512c6-d47c-4d54-aff4-f92e3011ac5e,aa0cbf0d-8536-4d47-a691-743f60ac7889,,1,693708e7-d93c-4420-a68c-3953b49e3cea
5305,28888329-2b26-4dea-b53e-2c7349386310,4fdf70f3-5d8c-4650-991f-0f8ab9cdc07e,bf75817b-35d1-4b8d-8722-1d48d7cdbb12,Downtown,1,3ac92121-c2c7-4cfb-893d-ad69f83f8865
5310,28888329-2b26-4dea-b53e-2c7349386310,324d171f-3e8d-4d43-ab6e-8aaa8a95c221,4124ff49-3d14-417c-b45d-d370bcc120ea,Westroads TC,0,fccb2027-92ad-4270-8b7e-9ba9207635f7
5303,22cfb915-10dc-499d-a2ed-75087f529359,ded1e9fc-7f85-49fa-8322-6f59eaf8fb46,fb0d8657-62d7-4e91-8fd8-c9d844ee1b65,MCC South Transit Center,1,7fc66210-53fc-41ea-ba86-f34a4dbf8b24
5298,28888329-2b26-4dea-b53e-2c7349386310,0c061c16-6465-4f6d-9ab6-475babe2c5f5,4434410f-185f-41ca-a694-e951406110d4,Aksarben Transit Center,0,fbf72f90-30b2-447c-b57e-191269575622
5292,28888329-2b26-4dea-b53e-2c7349386310,c680109c-8375-4972-8c96-650dfbb7fcf2,7ab8f22e-bf3d-4f50-9ff1-3a825f7df3b2,To Downtown,1,7b698a63-377d-4d76-b5f4-79b10675c5c1
5292,28888329-2b26-4dea-b53e-2c7349386310,2b960f46-b044-468a-ba73-e5547696a1d7,7ab8f22e-bf3d-4f50-9ff1-3a825f7df3b2,To Downtown,1,44933330-6e96-4af5-a62b-0d59dc73bf84
5296,28888329-2b26-4dea-b53e-2c7349386310,36e8d421-89fb-4190-b430-5ad54b25b7f6,5d73b79e-87ea-4a1c-bb1e-42b31d217850,,0,dbb9e0c0-b668-4b27-96e7-50c69de8dc86
5292,28888329-2b26-4dea-b53e-2c7349386310,ace4f49c-6dd1-4dba-a4df-bbeb8e211e06,7ab8f22e-bf3d-4f50-9ff1-3a825f7df3b2,To Downtown,1,44933330-6e96-4af5-a62b-0d59dc73bf84
5305,22cfb915-10dc-499d-a2ed-75087f529359,a0752354-ff96-4b27-a975-0ba12c26ff5a,74162030-390f-4ab7-9fa5-e847e39de7c4,North Omaha Transit Center,0,c21e2ce3-0ca1-4606-8bce-d4aa4963f85c
5293,22cfb915-10dc-499d-a2ed-75087f529359,9b9359ce-8f19-4608-8b1f-159bbb05dd3e,bdd2afe1-3c14-4d66-86a2-0065843798b4,,0,3a8920f0-cf84-4bd1-8298-1e017ed030a8
5307,28888329-2b26-4dea-b53e-2c7349386310,7d9d8a39-db64-414b-a608-eb5bfb8c965f,ac368c5c-0add-4fd7-b066-09ad0b10bcb8,Westroads Transit Center,0,be1eca91-5642-4625-9217-cfcdf3d775a3
5299,22cfb915-10dc-499d-a2ed-75087f529359,c954a1a3-fa88-45b3-87f8-4315845c87d8,9c808821-40b5-43ed-b2e1-7c3c6b675c11,to NOTC & Downtown via 72nd & Ames,1,9b6d8158-5c7f-4bfa-a603-9c1820a1844e
5307,28888329-2b26-4dea-b53e-2c7349386310,14b95024-c103-49bc-b632-19bc5f8bd15a,ac368c5c-0add-4fd7-b066-09ad0b10bcb8,Westroads Transit Center,0,b92653b7-4605-4343-8db8-080b189d94d6
5302,28888329-2b26-4dea-b53e-2c7349386310,360e3429-ad58-4367-af5e-3420aea2dcec,5c231f8b-4258-4853-b474-57b625700770,,1,3ac92121-c2c7-4cfb-893d-ad69f83f8865
5313,28888329-2b26-4dea-b53e-2c7349386310,7cea60c0-34bf-496b-8a45-255921d3ef13,4569e5cd-5c32-4b29-8236-ffd2892b608a,North Omaha Transit Center,1,ba7a8a18-906a-4a9e-a0a2-50fbe7acb614
5302,28888329-2b26-4dea-b53e-2c7349386310,698f19a9-ffd3-4a25-8827-f1487d7d50de,5c231f8b-4258-4853-b474-57b625700770,,1,3ac92121-c2c7-4cfb-893d-ad69f83f8865
5299,28888329-2b26-4dea-b53e-2c7349386310,9640d753-0a35-4630-90e1-5ed3a714064e,d495ff52-60e3-4821-92f9-578e85b6572b,to Aksarben Transit Center via Ames & 72nd,0,df32a378-9c8d-40dd-93cf-3f91507e2548
5307,22cfb915-10dc-499d-a2ed-75087f529359,3a508227-933b-4490-be4c-30136bf4b01e,304283d1-2b30-4eda-aa84-ef007c307d1b,Downtown,1,8aca5180-023a-4f2a-89ee-47d8034125db
5296,22cfb915-10dc-499d-a2ed-75087f529359,2e8bafb0-f2e6-47f5-9d8c-3f193e24a077,e5b3b1bf-2f42-46b3-bdf7-22d8447241e6,Downtown,1,4c7bf5a4-4042-4b94-9747-72abeafcb23b
5292,28888329-2b26-4dea-b53e-2c7349386310,03803d6e-9d78-413e-83c6-84e279104dfa,7ab8f22e-bf3d-4f50-9ff1-3a825f7df3b2,To Downtown,1,fbf51d54-ad55-4d81-ad51-a56e33d423ab
5307,22cfb915-10dc-499d-a2ed-75087f529359,394d0c91-7673-461b-b93c-3cf56501100e,ac368c5c-0add-4fd7-b066-09ad0b10bcb8,Westroads Transit Center,0,003081d6-750a-4768-bce5-e0b86f5486c4
5307,22cfb915-10dc-499d-a2ed-75087f529359,0facd867-2a1e-4694-a6c8-4f9a0b156066,ac368c5c-0add-4fd7-b066-09ad0b10bcb8,Westroads Transit Center,0,e4643d39-edb8-4b54-9f6f-bfcdec5e7107
5304,28888329-2b26-4dea-b53e-2c7349386310,8f78c523-a0ed-43bb-87ef-522670ed30c1,c529b02a-2fd3-4738-8a93-f187c65c8882,,1,2a379f9c-0096-4dc2-bdc3-da0fd847284b
5297,22cfb915-10dc-499d-a2ed-75087f529359,e654c7b2-608c-4576-9849-e078cce8016e,e6804a0c-cee6-4e52-8e05-f634f92cf8c6,Westroads Transit Center,0,1db0435a-c362-4312-a560-620460b58c95
5292,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,532c3615-e882-4c32-b8b8-4e7dd679ced1,7ab8f22e-bf3d-4f50-9ff1-3a825f7df3b2,To Downtown,1,3053464f-b673-40d2-890e-b46a2e90c663
5300,22cfb915-10dc-499d-a2ed-75087f529359,bd2c88da-fec2-43e5-9bf8-f309828c5441,9ea39dbc-4766-4b33-8852-daa88397963e,,0,e0295e16-c7cf-4c71-b513-42f575f8d51a
5294,28888329-2b26-4dea-b53e-2c7349386310,b5c3c9dc-20e8-4172-ab6b-3b2c4604f93a,28abbfda-7211-4c74-90c8-2815c7e31d61,Aksarben Transit Center,0,ade021ab-ddb7-4d65-ba66-f1b854f74f6b
5298,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,919f7d8d-8e63-4815-9e3c-258a1960cd5a,60fd135f-e8f1-4b42-912e-6c848e2c163b,Downtown,1,7d3e943f-1f2a-45ba-86bd-7af7a603ecd8
5310,22cfb915-10dc-499d-a2ed-75087f529359,f549c71b-6e22-4448-83b7-0d3af46e20fa,4124ff49-3d14-417c-b45d-d370bcc120ea,Westroads TC,0,856428b1-d5ca-4365-8a01-6554493de3a6
5292,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,d62abd23-c3c0-4353-bff8-038c1f4c8a8e,50a2b5fa-5f3f-4c0f-9350-16592d63cf86,To Downtown,1,0feca541-106b-49a9-934b-b620665f67db
5299,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,6c760e72-dcfe-43f4-a525-259792ef626d,d495ff52-60e3-4821-92f9-578e85b6572b,to Aksarben Transit Center via Ames & 72nd,0,8fea2932-c7c1-4ba2-84a8-a93a342c563f
5301,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,42c6d6d6-405a-4571-96d6-be2cc992af14,2071a49f-6669-4abe-957e-925fb79338f6,30th & Harrison,1,7b7db838-1454-42f3-8c5d-996597caa3a4
5294,28888329-2b26-4dea-b53e-2c7349386310,eb7ff6c7-21a7-4f81-9380-6b05d19bb4f7,28abbfda-7211-4c74-90c8-2815c7e31d61,Aksarben Transit Center,0,ade021ab-ddb7-4d65-ba66-f1b854f74f6b
5313,28888329-2b26-4dea-b53e-2c7349386310,ca8adbd9-8645-4538-b54b-400856cf9394,4569e5cd-5c32-4b29-8236-ffd2892b608a,North Omaha Transit Center,1,66a7759e-b0ea-4d9d-ad25-bf1dcfcc379f
5292,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,376a50fe-7866-4061-809d-24a27bd14576,1c8d49c4-9679-4ac6-a05d-3d0c187f7fdf,To Westroads Transit Center,0,479016e8-e083-49ef-812f-eae619fafd48
5307,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,790688d7-9f0f-48e5-9172-e1df19218629,ac368c5c-0add-4fd7-b066-09ad0b10bcb8,Westroads Transit Center,0,32fcf293-48ed-45b5-9d78-f112f78bd52e
5292,22cfb915-10dc-499d-a2ed-75087f529359,46d8a42c-2931-4080-86bd-2ae83e6b30eb,7ab8f22e-bf3d-4f50-9ff1-3a825f7df3b2,To Downtown,1,afdfdf21-7d35-487d-8314-12a46e4dfa5c
5296,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,013402b3-1536-4553-8ddb-ee2cdacb4847,e5b3b1bf-2f42-46b3-bdf7-22d8447241e6,Downtown,1,bedb3887-3af7-4683-8f34-222c126a7288
5296,28888329-2b26-4dea-b53e-2c7349386310,34b3439b-8cf7-4091-b750-0c92b0f0f4e0,5d73b79e-87ea-4a1c-bb1e-42b31d217850,,0,dbb9e0c0-b668-4b27-96e7-50c69de8dc86
5306,28888329-2b26-4dea-b53e-2c7349386310,77dcfbb7-9316-4d90-ac26-26950e370d9e,aa0cbf0d-8536-4d47-a691-743f60ac7889,,1,3ac92121-c2c7-4cfb-893d-ad69f83f8865
5303,28888329-2b26-4dea-b53e-2c7349386310,44b148dc-3154-45fa-92c9-a79807099ec2,fb0d8657-62d7-4e91-8fd8-c9d844ee1b65,MCC South Transit Center,1,4e86ce51-a483-4722-a7d9-225048aa6fb9
5292,28888329-2b26-4dea-b53e-2c7349386310,b7ec1da1-82cd-44c5-b324-db2d0425f177,1c8d49c4-9679-4ac6-a05d-3d0c187f7fdf,To Westroads Transit Center,0,fbf51d54-ad55-4d81-ad51-a56e33d423ab
5299,28888329-2b26-4dea-b53e-2c7349386310,74440d55-c40a-487f-b660-c0df9fddebcf,9c808821-40b5-43ed-b2e1-7c3c6b675c11,to NOTC & Downtown via 72nd & Ames,1,249ea575-1f9c-441c-8fed-2d5190bdb92d
5305,28888329-2b26-4dea-b53e-2c7349386310,43c7977d-94e3-4446-8142-c8548200ab00,bf75817b-35d1-4b8d-8722-1d48d7cdbb12,Downtown,1,7de6aa85-4c37-4b36-b5a8-73e8c39febee
5306,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,747542a2-3650-4c48-9514-7149cb642c36,0edb0f71-21ba-44ea-a2e4-65a2c65eb7e6,,0,15539083-cebb-413e-b325-54bd5d714619
5298,28888329-2b26-4dea-b53e-2c7349386310,6de59026-2ce0-46ba-ab51-93656b119938,a697b61b-7617-48fe-ab76-dd30176a450f,Oakview Mall,0,b9ec4984-1613-437e-88df-89ea7adf189f
5303,28888329-2b26-4dea-b53e-2c7349386310,3cd7f7d9-9529-4172-8564-f2c2145cc0d6,be057ca2-b474-44e3-aa47-5f84b211c7a3,MCC South Transit Center,1,d3753ca5-72c7-4d47-aec7-6fe391224082
5298,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,6262e3dd-358e-4ede-a6aa-3188232cd4e5,a697b61b-7617-48fe-ab76-dd30176a450f,Oakview Mall,0,ebaa296a-268c-4cfc-8f20-4a8098b6ca53
5299,22cfb915-10dc-499d-a2ed-75087f529359,5e09a8c9-056f-463d-a130-547e664ee8c2,a8cc25f8-9641-47a0-b804-69a7fd855339,Aksarben Transit Center,0,0c155331-9590-4d8a-8704-6474683a3748
5299,28888329-2b26-4dea-b53e-2c7349386310,fbd0034d-b0aa-4223-a7c6-e9ba4911bc3e,9c808821-40b5-43ed-b2e1-7c3c6b675c11,to NOTC & Downtown via 72nd & Ames,1,c9c7b37b-1c11-4381-bec7-22660603cae8
5303,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,930460cd-f2ed-454a-a99c-cb1ac902854a,fb0d8657-62d7-4e91-8fd8-c9d844ee1b65,MCC South Transit Center,1,c5570bb6-6661-429d-9ddc-fe5ec4d54860
5311,28888329-2b26-4dea-b53e-2c7349386310,29748390-9c47-4afc-aa39-2cbf7a949cc4,be435630-37ec-4339-b830-3eda2afeef38,AksarbenTransit Center,1,fbf72f90-30b2-447c-b57e-191269575622
5292,28888329-2b26-4dea-b53e-2c7349386310,b3adb89a-8c95-4141-a757-c613a73101b2,1c8d49c4-9679-4ac6-a05d-3d0c187f7fdf,To Westroads Transit Center,0,dbb40610-0153-4a52-b952-326462a9d8c1
5304,22cfb915-10dc-499d-a2ed-75087f529359,62053374-be08-4590-b443-96636813346f,f88c4da9-4097-42de-b96a-4f52c10380e6,,0,7b1c4bc9-6216-40e5-9408-05a60db77736
5306,28888329-2b26-4dea-b53e-2c7349386310,0945e79a-d105-42f5-b63c-1a33fe2101a0,aa0cbf0d-8536-4d47-a691-743f60ac7889,,1,7de6aa85-4c37-4b36-b5a8-73e8c39febee
5304,28888329-2b26-4dea-b53e-2c7349386310,fc42db4f-0d55-4550-a21f-b6297ff2c7c5,77fa7f4d-bdef-4e4b-806a-875e8d596bf2,,1,be1eca91-5642-4625-9217-cfcdf3d775a3
5292,28888329-2b26-4dea-b53e-2c7349386310,7b1d6d5e-f7aa-4f7d-a839-6343cf9b019c,1c8d49c4-9679-4ac6-a05d-3d0c187f7fdf,To Westroads Transit Center,0,0cf8e999-34d4-48f0-95c9-1aa7c7a105e1
5302,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,1a6a0c39-5e80-4daa-bc42-00f139d3cc8e,668e8529-7d00-465e-aa5f-c4aeb4f1b623,,0,15539083-cebb-413e-b325-54bd5d714619
5298,22cfb915-10dc-499d-a2ed-75087f529359,e5aea458-3a95-458d-b0fb-0ab33754f098,4434410f-185f-41ca-a694-e951406110d4,Aksarben Transit Center,0,daecd65d-2454-4edb-9dcf-c716dbccc61e
5298,28888329-2b26-4dea-b53e-2c7349386310,a4fa9776-765f-4d3d-b1b0-2a3ef311b613,f17c448c-33ea-4f4d-8d99-d73c92a401d8,Downtown,1,b9ec4984-1613-437e-88df-89ea7adf189f
5301,22cfb915-10dc-499d-a2ed-75087f529359,73fb52f6-178d-43bc-8cdb-04d16627cee8,2071a49f-6669-4abe-957e-925fb79338f6,30th & Harrison,1,ce03ee17-4aca-40ad-ba80-6ac4f40c01c6
5298,28888329-2b26-4dea-b53e-2c7349386310,42f6f5ab-575c-4671-96dd-781988bfd2aa,60fd135f-e8f1-4b42-912e-6c848e2c163b,Downtown,1,a5822790-3ce2-4510-a223-738b2956f247
5304,22cfb915-10dc-499d-a2ed-75087f529359,683e9a0f-2d08-4c22-9fb6-2a13e47fc674,67a9dfc3-3ed5-4c5c-9ab6-1fcb33090ce0,,1,7b1c4bc9-6216-40e5-9408-05a60db77736
5301,28888329-2b26-4dea-b53e-2c7349386310,36a25451-ab06-4bdc-b1f8-8f86be52aaee,2071a49f-6669-4abe-957e-925fb79338f6,30th & Harrison,1,6798e9bc-8a42-44d2-be12-515bfa8b58d1
5299,22cfb915-10dc-499d-a2ed-75087f529359,6a5b64d1-1f39-4ca6-9e6e-d13b9ae7f6f4,44ab4888-2d34-47b2-8a0a-56720fda5e07,Aksarben Transit Center,0,0c155331-9590-4d8a-8704-6474683a3748
5292,22cfb915-10dc-499d-a2ed-75087f529359,8c36d165-f0d2-4f9d-813f-212491a50fc0,7ab8f22e-bf3d-4f50-9ff1-3a825f7df3b2,To Downtown,1,dc8de752-5b3a-4dd1-92ff-f7802b9ebc64
5313,22cfb915-10dc-499d-a2ed-75087f529359,acff5e50-d5e5-448c-a0af-d984efb39cad,20e3d95d-5628-4b60-a429-6e5ce7afe74e,72nd & Cass,0,c9d59c73-a195-4011-8f71-00bec8d68e6a
5304,2cf01af7-25c6-41ea-83c8-a3291a8ef0fa,bf6fed19-9d98-437b-a666-ce04d3b00517,f88c4da9-4097-42de-b96a-4f52c10380e6,,0,83ccaeef-d12f-41ec-bcd0-605b98fd3b90
5303,22cfb915-10dc-499d-a2ed-75087f529359,ca06befc-94b2-4ff2-9dca-9e82b01276f0,c23dc52e-e588-4baa-89b6-29dbd156c4be,North Omaha Transit Center,0,fb4a2020-657b-40a7-b5aa-3279caff158a
5307,28888329-2b26-4dea-b53e-2c7349386310,7aba8f6c-b353-4338-b806-defc21e75dc9,ac368c5c-0add-4fd7-b066-09ad0b10bcb8,Westroads Transit Center,0,2a379f9c-0096-4dc2-bdc3-da0fd847284b
5308,22cfb915-10dc-499d-a2ed-75087f529359,1664834b-5ef6-44aa-93ed-94e58c13eda8,0b2cf57e-127a-4c0c-8fe3-ea2a810afba2,Council Bluffs,0,923803b9-7b74-4db2-96d1-21d806771ad9
5292,28888329-2b26-4dea-b53e-2c7349386310,dd58755e-abb5-4bda-a9c0-9c00e3956d2e,7ab8f22e-bf3d-4f50-9ff1-3a825f7df3b2,To Downtown,1,5ca7d5d6-3c46-4173-8fc9-9026674949e3
5305,28888329-2b26-4dea-b53e-2c7349386310,803c226c-c15b-4e7b-982c-49e13b0d2f99,ca9c07e5-dce5-4efc-b95f-4580d80cb077,,1,7de6aa85-4c37-4b36-b5a8-73e8c39febee
5292,28888329-2b26-4dea-b53e-2c7349386310,78a3cb61-9269-423f-9e9b-f41174aa7057,7ab8f22e-bf3d-4f50-9ff1-3a825f7df3b2,To Downtown,1,7b698a63-377d-4d76-b5f4-79b10675c5c1
5307,22cfb915-10dc-499d-a2ed-75087f529359,abab0150-977e-4173-bed6-14e93668395c,304283d1-2b30-4eda-aa84-ef007c307d1b,Downtown,1,94f9cbe9-1130-4135-aa5f-b148d84149a3
5298,28888329-2b26-4dea-b53e-2c7349386310,1858410a-ff9c-4414-8bd2-7ffb6d754335,a697b61b-7617-48fe-ab76-dd30176a450f,Oakview Mall,0,a5822790-3ce2-4510-a223-738b2956f247
5294,22cfb915-10dc-499d-a2ed-75087f529359,e958d697-4a1c-4e5a-a751-35050d560956,28abbfda-7211-4c74-90c8-2815c7e31d61,Aksarben Transit Center,0,e4643d39-edb8-4b54-9f6f-bfcdec5e7107
5301,22cfb915-10dc-499d-a2ed-75087f529359,c95845dc-cd7e-44f0-a65a-3182eb6a1a45,a8ce40dd-0c44-4ca0-b4de-891e9f38bb22,North Omaha Transit Center,0,cb504e30-e859-496c-b0e0-c03bd96a047c
5301,28888329-2b26-4dea-b53e-2c7349386310,b440e496-cfed-4b12-848c-efc39b5d469b,2071a49f-6669-4abe-957e-925fb79338f6,30th & Harrison,1,a7ee147f-4595-4165-88c5-403ebc030271
5299,28888329-2b26-4dea-b53e-2c7349386310,e95d3a4d-98e0-4b5a-a8bc-1b08502a8616,d495ff52-60e3-4821-92f9-578e85b6572b,to Aksarben Transit Center via Ames & 72nd,0,c9c7b37b-1c11-4381-bec7-22660603cae8
5305,22cfb915-10dc-499d-a2ed-75087f529359,64ee8285-f86c-41bf-88c3-5759cad26d78,74162030-390f-4ab7-9fa5-e847e39de7c4,North Omaha Transit Center,0,017de185-e3c8-421e-8d48-c6a5a2bd4ec6
5299,22cfb915-10dc-499d-a2ed-75087f529359,75b68573-6d10-4044-ab2e-d5c510e6295b,9c808821-40b5-43ed-b2e1-7c3c6b675c11,to NOTC & Downtown via 72nd & Ames,1,1ec2423a-bf93-4b19-9dd5-7d3c6ab578fc
5303,22cfb915-10dc-499d-a2ed-75087f529359,b0064ec9-4212-4265-813d-4245ed956dfd,be057ca2-b474-44e3-aa47-5f84b211c7a3,MCC South Transit Center,1,728a8f2b-50df-4a5d-8d6e-bf469d344d98
5302,28888329-2b26-4dea-b53e-2c7349386310,8b933f51-c057-447f-9866-0d82ec0a53f4,5c231f8b-4258-4853-b474-57b625700770,,1,3ac92121-c2c7-4cfb-893d-ad69f83f8865
5307,28888329-2b26-4dea-b53e-2c7349386310,fcb3544b-f12f-4a74-9528-9be1a4c01891,ac368c5c-0add-4fd7-b066-09ad0b10bcb8,Westroads Transit Center,0,9a567be9-3248-44be-9228-8c8bafaf4c1c
5292,22cfb915-10dc-499d-a2ed-75087f529359,37e0dfaf-de72-4d2e-8742-a8e798e93fd7,1c8d49c4-9679-4ac6-a05d-3d0c187f7fdf,To Westroads Transit Center,0,afdfdf21-7d35-487d-8314-12a46e4dfa5c
5299,28888329-2b26-4dea-b53e-2c7349386310,db2191c0-c126-436e-a6a8-0779d1826ead,d495ff52-60e3-4821-92f9-578e85b6572b,to Aksarben Transit Center via Ames & 72nd,0,249ea575-1f9c-441c-8fed-2d5190bdb92d
5293,22cfb915-10dc-499d-a2ed-75087f529359,2dc35c15-8aab-4f06-8389-ca191f19f809,4dac2a10-6382-46db-90a9-789adedaf9a4,,0,003081d6-750a-4768-bce5-e0b86f5486c4
5292,28888329-2b26-4dea-b53e-2c7349386310,21ea93e3-3881-4571-bb58-fd78d05d8188,7ab8f22e-bf3d-4f50-9ff1-3a825f7df3b2,To Downtown,1,7b698a63-377d-4d76-b5f4-79b10675c5c1
5292,22cfb915-10dc-499d-a2ed-75087f529359,84c6e136-43ea-4b84-a92d-4778b1c8f130,1c8d49c4-9679-4ac6-a05d-3d0c187f7fdf,To Westroads Transit Center,0,bbffc299-83b8-4da7-b90d-fb2a185785c1
5307,22cfb915-10dc-499d-a2ed-75087f529359,8c0e6913-55fc-4199-bb26-b69cdd9a8b9d,ac368c5c-0add-4fd7-b066-09ad0b10bcb8,Westroads Transit Center,0,d468e07e-a86b-495f-9cfd-aab0f3cd8152
5296,22cfb915-10dc-499d-a2ed-75087f529359,a6d0b9d9-4fb6-4715-b104-0698f8e640c5,e9ceeed0-c04f-4665-bae9-6e6417e01017,Downtown,1,717046a4-5766-4c0a-b555-98de18678a88
5306,22cfb915-10dc-499d-a2ed-75087f529359,e48cf2d8-7865-40fd-b1b2-326993f27a00,aa0cbf0d-8536-4d47-a691-743f60ac7889,,1,c21e2ce3-0ca1-4606-8bce-d4aa4963f85c
5313,28888329-2b26-4dea-b53e-2c7349386310,0be27957-8962-4eb5-8fe6-3d79c46e6d39,8f784cd0-fd96-4729-8946-b61494fa7a9a,North Omaha Transit Center,1,def24af3-b796-4df8-a115-c2f0df2c41e1
5294,28888329-2b26-4dea-b53e-2c7349386310,cc63f83c-676e-4c85-9165-bd313ee60c63,d1094d3d-6439-4eed-a1bc-20a3adf3a8e6,Downtown,1,0aa12da0-9663-4975-88b2-ecf482623067
5310,28888329-2b26-4dea-b53e-2c7349386310,8d8c3855-21d7-4527-a07c-e4223f2031bb,df6237b7-f612-4403-86b9-62181c7987b6,Westroads TC,0,3a0ef43d-c06d-449e-9497-635f04437d43
